movieid,actorid,actor_movie_rank
5386,1144502,35
5386,1147056,39
5386,1193779,40
5386,1212359,76
5386,1275176,88
5386,1344242,19
5386,1367639,96
5386,1461901,12
5386,1484955,29
5386,1509796,64
5386,1603714,17
5386,1617740,1
5386,1695588,26
5386,1714225,93
5386,1714246,90
5386,1716828,41
5386,1798320,21
5386,1836516,67
5386,1913332,78
5386,2030977,9
5386,2164669,83
5386,2169822,85
5386,2183857,42
5386,2201160,31
5386,2229479,52
5386,2261967,25
5386,2312401,94
5386,2319255,7
5386,2342148,34
5386,2368474,71
5386,2390995,72
5386,2407750,5
5386,2486447,18
5386,2522304,4
5386,2550394,14
5386,2619922,48
5386,2640107,73
5386,2771165,24
5386,2779944,74
5386,2806971,57
5386,2814467,89
5386,2830824,30
5386,2914855,60
5386,2942672,75
5386,2952369,54
5386,3012657,44
5386,3058311,61
5386,3097210,20
5386,3102648,50
5386,3120554,49
5386,3130233,11
5386,3173895,45
5386,3205060,43
5386,3217040,2
5386,3395737,77
5386,3415167,10
5386,3426509,65
5386,3468163,23
5386,3499901,66
5386,3503473,92
5386,3503489,91
5386,3513972,82
5386,3545659,36
5386,3587596,68
5386,3689189,22
5386,3747442,87
5386,3748392,69
5386,3761505,6
5386,3774170,79
5386,3782844,70
5386,3783151,80
5386,3854612,46
5386,3892303,56
5386,3953510,47
5391,45899,2
5391,402803,8
5391,451810,5
5391,560644,24
5391,574640,13
5391,609985,12
5391,613386,4
5391,715164,21
5391,764798,29
5391,1336157,17
5391,1342546,11
5391,1389244,7
5391,1395107,6
5391,1502169,22
5391,1630314,14
5391,1784976,16
5391,1841427,15
5391,1928416,25
5391,1940696,28
5391,1981515,9
5391,1982462,23
5391,2057506,10
5391,2131839,1
5391,2536692,8
5391,2727299,20
5391,2853400,3
5391,3037584,19
5391,3058546,26
5391,3151261,27
5391,3828021,18
5407,493313,3
5407,523136,14
5407,724424,10
5407,817635,1
5407,877603,24
5407,1666416,17
5407,1795681,2
5407,1806673,13
5407,1944011,22
5407,2102772,12
5407,2105242,6
5407,2224762,8
5407,2428233,18
5407,2433508,20
5407,2481490,23
5407,2495670,16
5407,2706646,4
5407,2907112,21
5407,3065397,19
5407,3162822,5
5407,3176170,7
5407,3373869,11
5407,3506349,15
5407,3903532,9
5411,169474,9
5411,322656,26
5411,403158,16
5411,515252,2
5411,637425,1
5411,800703,30
5411,946135,18
5411,993467,22
5411,1002113,10
5411,1019740,29
5411,1032062,19
5411,1076171,27
5411,1099006,12
5411,1371641,8
5411,1591143,17
5411,1674835,28
5411,1944567,6
5411,1957733,25
5411,2279196,20
5411,2417219,7
5411,2748443,24
5411,2849972,4
5411,2905986,13
5411,3123440,3
5411,3224769,11
5411,3271722,14
5411,3287305,5
5411,3309466,15
5411,3498755,23
5411,3578926,21
5413,44895,57
5413,177180,30
5413,242911,43
5413,257771,59
5413,298824,22
5413,379943,52
5413,418996,26
5413,425936,39
5413,436192,35
5413,453268,8
5413,455475,46
5413,455487,1
5413,456691,9
5413,486416,31
5413,495416,10
5413,572407,23
5413,586601,58
5413,853037,11
5413,894537,37
5413,924329,15
5413,940192,20
5413,1014713,38
5413,1018016,21
5413,1080924,4
5413,1161909,17
5413,1175171,51
5413,1345117,12
5413,1418500,41
5413,1501248,55
5413,1552102,28
5413,1611934,45
5413,1680146,48
5413,1767026,32
5413,1809220,14
5413,1823168,3
5413,1931370,60
5413,1932682,42
5413,1988965,50
5413,2001635,44
5413,2074409,12
5413,2114677,9
5413,2143440,18
5413,2283141,2
5413,2288451,34
5413,2424975,8
5413,2460276,27
5413,2482347,56
5413,2483660,7
5413,2579603,53
5413,2789785,40
5413,2806706,24
5413,2826257,25
5413,3084923,5
5413,3193949,33
5413,3281052,29
5413,3328371,49
5413,3582025,19
5413,3672909,47
5413,3681106,54
5413,3838186,36
5414,37631,12
5414,209274,14
5414,284771,3
5414,546482,18
5414,555032,7
5414,792780,6
5414,906623,10
5414,984862,5
5414,1045027,16
5414,1212004,19
5414,1334862,17
5414,1671729,1
5414,1821266,4
5414,2061878,15
5414,2082066,9
5414,2082073,2
5414,2501913,11
5414,2956808,13
5414,3884739,8
5416,170162,6
5416,1291983,5
5416,2175224,3
5416,2456781,1
5416,2737498,2
5418,436355,4
5418,917939,7
5418,1165443,3
5418,1292135,1
5418,2751965,9
5418,2870627,8
5418,3486180,2
5418,3509261,6
5418,3565514,5
5419,1027797,2
5419,1346597,1
5429,37982,7
5429,188381,16
5429,359858,47
5429,370461,23
5429,404236,18
5429,480512,40
5429,513479,53
5429,529318,2
5429,577488,46
5429,714374,12
5429,787383,37
5429,950225,14
5429,1060292,50
5429,1099639,49
5429,1137982,24
5429,1164567,36
5429,1318641,39
5429,1365742,11
5429,1523218,41
5429,1542138,29
5429,1549260,9
5429,1679935,48
5429,1752434,22
5429,1780990,15
5429,1922380,51
5429,1928995,52
5429,1937039,13
5429,1968540,54
5429,2180469,38
5429,2223820,55
5429,2245317,6
5429,2263040,8
5429,2560645,35
5429,2600729,10
5429,2629269,33
5429,2647289,34
5429,2651017,19
5429,2689034,25
5429,2690704,5
5429,2694346,1
5429,2779136,26
5429,2910634,42
5429,2922504,43
5429,3100041,56
5429,3141868,20
5429,3196970,31
5429,3247524,4
5429,3248213,17
5429,3349515,45
5429,3416189,21
5429,3469285,44
5429,3538924,28
5429,3545675,30
5429,3626132,3
5429,3726333,32
5429,3782258,27
5432,486066,14
5432,487720,12
5432,639698,2
5432,679828,8
5432,847645,15
5432,922397,27
5432,962143,22
5432,985113,9
5432,1006520,11
5432,1162235,20
5432,1670448,3
5432,2116330,21
5432,2190621,19
5432,2190891,7
5432,2569691,6
5432,2660112,17
5432,2703149,23
5432,2802778,18
5432,2905381,24
5432,2910713,4
5432,2972058,16
5432,3078778,5
5432,3323628,10
5432,3346058,28
5432,3360097,13
5432,3489048,25
5432,3506892,26
5432,3513972,1
5433,246315,24
5433,431452,23
5433,439681,8
5433,447882,22
5433,662806,14
5433,873511,17
5433,1158401,20
5433,1192191,6
5433,1259664,16
5433,1393462,21
5433,1581159,10
5433,1586860,19
5433,1683719,11
5433,1878319,12
5433,1952008,18
5433,2062625,13
5433,2103655,15
5433,2139946,4
5433,2366764,3
5433,2474536,1
5433,2738727,9
5433,2809470,26
5433,2837272,5
5433,2990910,7
5433,3471294,2
5433,3918208,25
5434,10166,11
5434,177047,9
5434,338245,4
5434,377208,17
5434,377568,30
5434,377600,5
5434,482945,7
5434,623436,13
5434,765751,38
5434,960859,47
5434,1357663,18
5434,1488276,12
5434,1503034,33
5434,1523981,41
5434,1590828,48
5434,1605867,29
5434,1752165,3
5434,1780703,1
5434,1806885,39
5434,1882605,28
5434,1882610,32
5434,2051596,35
5434,2080086,15
5434,2163622,10
5434,2197991,8
5434,2393449,16
5434,2431977,19
5434,2443605,40
5434,2466602,27
5434,2478606,31
5434,2524228,46
5434,2562662,6
5434,2604663,25
5434,2866281,45
5434,2965920,20
5434,3118171,22
5434,3121068,23
5434,3122480,2
5434,3141149,14
5434,3318044,26
5434,3410997,21
5434,3603216,24
5434,3665142,37
5434,3674112,36
5434,3799739,43
5434,3869595,44
5434,3906291,34
5434,3915198,42
5434,3953510,49
5436,88827,13
5436,260647,19
5436,325136,18
5436,333831,8
5436,365461,20
5436,414662,34
5436,503007,11
5436,687427,3
5436,817860,37
5436,878496,32
5436,937243,36
5436,964646,30
5436,973437,35
5436,1071577,27
5436,1087999,29
5436,1271979,14
5436,1331888,38
5436,1366488,15
5436,1456863,16
5436,1506436,31
5436,1547661,22
5436,1907368,2
5436,1957478,4
5436,2064182,5
5436,2100959,17
5436,2141222,26
5436,2143867,28
5436,2149503,1
5436,2193456,7
5436,2196589,12
5436,2211833,6
5436,2414938,25
5436,2472372,10
5436,2507039,33
5436,2524001,21
5436,2600722,9
5436,2834242,24
5436,3174420,41
5436,3484604,40
5436,3630340,39
5436,3866883,42
5436,3943394,23
5438,89972,3
5438,264840,23
5438,278280,10
5438,306855,38
5438,435725,20
5438,531745,17
5438,883901,26
5438,940807,22
5438,985721,34
5438,1128637,18
5438,1221247,30
5438,1396320,42
5438,1484424,2
5438,1600816,16
5438,1672361,31
5438,1797084,33
5438,1797314,4
5438,1812012,6
5438,1853470,12
5438,2079409,35
5438,2360224,19
5438,2625887,15
5438,2707053,8
5438,2729605,40
5438,2792038,14
5438,2799140,13
5438,2806262,25
5438,2885001,41
5438,2968140,9
5438,2971726,7
5438,3043512,27
5438,3069481,32
5438,3094431,37
5438,3270990,1
5438,3291894,36
5438,3347784,39
5438,3386598,28
5438,3449407,24
5438,3517261,11
5438,3594193,5
5438,3886758,21
5438,3904719,29
5439,59414,15
5439,930487,21
5439,1057648,20
5439,1057936,14
5439,1067282,12
5439,1554988,6
5439,1696129,19
5439,1999690,9
5439,2028884,16
5439,2032750,8
5439,2241930,22
5439,2242174,2
5439,2247598,3
5439,2266177,13
5439,2512223,11
5439,2571161,4
5439,2976183,5
5439,2976812,10
5439,3185375,1
5439,3832984,7
5442,984823,4
5442,1144039,3
5442,1536039,8
5442,1559169,7
5442,2558006,1
5442,2622609,5
5442,2912516,2
5442,3249667,6
5463,104285,36
5463,218285,7
5463,270065,19
5463,296916,15
5463,483809,1
5463,621487,39
5463,625184,11
5463,728916,24
5463,801732,25
5463,887136,3
5463,985751,9
5463,990333,18
5463,1070168,28
5463,1121471,6
5463,1304874,14
5463,1326593,17
5463,1379777,12
5463,1481449,27
5463,1482771,30
5463,1504515,13
5463,1720154,29
5463,1778719,35
5463,1793885,37
5463,1848365,26
5463,1992922,16
5463,2035595,5
5463,2143979,22
5463,2428101,8
5463,2445064,21
5463,2445180,20
5463,2505749,38
5463,2525414,10
5463,2823098,4
5463,3207148,34
5463,3207426,2
5463,3247477,33
5463,3425771,31
5463,3427255,32
5463,3534854,23
5467,31925,10
5467,74121,20
5467,792839,7
5467,963000,11
5467,998350,14
5467,1114731,1
5467,1214574,8
5467,1516386,18
5467,1628379,5
5467,1641384,3
5467,1876301,21
5467,2048669,6
5467,2295845,9
5467,2389765,13
5467,2471673,7
5467,2486092,4
5467,2630134,13
5467,3121674,18
5467,3625847,16
5467,3659289,4
5467,3836783,15
5468,248088,17
5468,312080,18
5468,342913,32
5468,342914,33
5468,475572,13
5468,542238,1
5468,558555,29
5468,596871,8
5468,633897,16
5468,640508,19
5468,691645,15
5468,740384,5
5468,749056,3
5468,1259395,25
5468,1428218,30
5468,1579489,11
5468,1596970,7
5468,1723620,21
5468,2075389,12
5468,2251466,9
5468,2486307,20
5468,2795749,22
5468,2833379,23
5468,2852504,10
5468,2901774,4
5468,2918873,14
5468,3195027,27
5468,3250253,31
5468,3262413,26
5468,3291806,24
5468,3314397,6
5468,3375959,2
5468,3928232,28
5469,148477,15
5469,262292,1
5469,346879,14
5469,480479,5
5469,548436,12
5469,665524,21
5469,719513,24
5469,743565,22
5469,961205,8
5469,975977,17
5469,987271,9
5469,1213680,18
5469,1420058,27
5469,1761539,26
5469,1924540,6
5469,1925731,25
5469,1963856,23
5469,2016152,10
5469,2317327,16
5469,2600365,3
5469,2728790,4
5469,2782075,2
5469,3020859,7
5469,3133644,11
5469,3340742,19
5469,3583155,20
5469,3741574,13
5471,206874,5
5471,248616,20
5471,254225,30
5471,428315,24
5471,611026,14
5471,846490,11
5471,870983,21
5471,874331,27
5471,927118,10
5471,1094695,13
5471,1302894,25
5471,1378198,6
5471,1447458,9
5471,1933896,22
5471,1964922,15
5471,1987420,17
5471,2089374,4
5471,2169706,29
5471,2431796,18
5471,2583165,1
5471,2683045,12
5471,2721625,8
5471,2790039,2
5471,3244334,16
5471,3388498,7
5471,3395740,19
5471,3644131,28
5471,3862047,3
5471,3894731,23
5477,57802,56
5477,61523,2
5477,236157,25
5477,377600,3
5477,397443,52
5477,429514,20
5477,439586,26
5477,523435,9
5477,527467,14
5477,564873,22
5477,636036,7
5477,753609,28
5477,792723,6
5477,807676,13
5477,849306,47
5477,870727,36
5477,936794,60
5477,1025841,8
5477,1049512,1
5477,1078864,31
5477,1109478,50
5477,1174421,54
5477,1274839,32
5477,1502899,44
5477,1531743,55
5477,1590776,41
5477,1697638,39
5477,1709377,46
5477,1947877,30
5477,1960555,62
5477,2083596,29
5477,2115422,35
5477,2116909,45
5477,2136689,59
5477,2254124,11
5477,2278576,4
5477,2282029,34
5477,2293012,27
5477,2308883,21
5477,2358748,33
5477,2502248,23
5477,2504030,12
5477,2605876,18
5477,2683945,61
5477,2820541,16
5477,2898272,58
5477,2907499,15
5477,2929491,5
5477,2981945,63
5477,2994635,38
5477,3020342,51
5477,3269324,40
5477,3282785,37
5477,3283147,10
5477,3325367,48
5477,3349462,57
5477,3589152,17
5477,3676805,53
5477,3885306,24
5477,3912105,42
5477,3917877,43
5477,3928109,49
5477,3930646,19
5478,214657,20
5478,367719,10
5478,498704,27
5478,690882,5
5478,698748,25
5478,781339,34
5478,870655,2
5478,885312,32
5478,946398,17
5478,1093389,7
5478,1284687,19
5478,1303401,1
5478,1399902,11
5478,1417449,23
5478,1482693,14
5478,1488898,9
5478,1692354,24
5478,1771261,8
5478,1959198,30
5478,1959258,29
5478,2182465,12
5478,2434079,26
5478,2479562,28
5478,2541186,10
5478,2676643,36
5478,2679355,6
5478,2772103,33
5478,2850432,31
5478,3006737,13
5478,3021911,21
5478,3139857,37
5478,3338333,3
5478,3405617,18
5478,3441825,4
5478,3634653,15
5478,3650772,22
5478,3689711,16
5478,3739880,35
5482,91911,28
5482,234347,22
5482,315313,21
5482,493307,1
5482,493313,9
5482,722871,25
5482,739639,13
5482,773844,20
5482,837734,3
5482,938845,4
5482,1060888,11
5482,1119407,24
5482,1265540,29
5482,1793283,6
5482,1846897,7
5482,1949123,26
5482,2246123,10
5482,2246156,27
5482,2506701,16
5482,2836344,2
5482,2973889,19
5482,2993666,12
5482,3038190,17
5482,3141960,15
5482,3244954,18
5482,3475421,23
5482,3531715,5
5482,3670798,8
5482,3903092,14
5512,34133,13
5512,66367,25
5512,116202,10
5512,133985,1
5512,272055,12
5512,399178,7
5512,486868,8
5512,567842,24
5512,602352,26
5512,615107,11
5512,615118,20
5512,715287,28
5512,972280,3
5512,1235270,23
5512,1322109,27
5512,1480229,18
5512,1730849,16
5512,1743656,4
5512,1744551,14
5512,1763788,17
5512,2016014,6
5512,2095053,19
5512,3106898,9
5512,3140068,15
5512,3217814,21
5512,3295205,2
5512,3744787,5
5512,3925818,22
5515,25283,12
5515,116733,4
5515,169474,11
5515,185649,17
5515,216491,15
5515,383775,8
5515,715287,18
5515,1215305,10
5515,1876225,7
5515,2059302,16
5515,2309050,3
5515,2389558,5
5515,2499704,19
5515,2740387,14
5515,2934777,6
5515,3307015,2
5515,3317613,13
5515,3347167,9
5515,3807179,1
5518,23853,2
5518,98855,37
5518,151139,9
5518,191809,21
5518,234752,40
5518,265166,41
5518,299847,33
5518,618633,37
5518,838125,8
5518,921408,17
5518,971087,42
5518,981077,11
5518,981910,32
5518,1046278,39
5518,1063325,44
5518,1153971,18
5518,1188253,7
5518,1193027,60
5518,1206662,52
5518,1215249,55
5518,1237163,46
5518,1333664,54
5518,1552993,47
5518,1802687,16
5518,1835467,51
5518,1859007,4
5518,1862996,22
5518,1892031,20
5518,1968161,1
5518,1991400,49
5518,2045220,36
5518,2053192,56
5518,2110480,59
5518,2197736,19
5518,2204095,50
5518,2207859,45
5518,2392712,58
5518,2440155,14
5518,2440165,5
5518,2440179,13
5518,2507545,6
5518,2551810,57
5518,2575115,23
5518,2691605,34
5518,3024341,3
5518,3043897,48
5518,3107034,24
5518,3171773,53
5518,3198311,25
5518,3234449,10
5518,3261927,26
5518,3346342,27
5518,3355794,43
5518,3601601,28
5518,3609432,29
5518,3684749,30
5518,3857290,35
5518,3897250,15
5518,3897255,12
5518,3925378,31
5520,159760,6
5520,321164,17
5520,441572,18
5520,525339,3
5520,713226,19
5520,1422925,11
5520,1491674,5
5520,1777947,8
5520,1983542,20
5520,2164831,1
5520,2460639,21
5520,2796123,16
5520,2804886,22
5520,3030556,13
5520,3048027,2
5520,3168774,10
5520,3216341,12
5520,3219553,14
5520,3297870,9
5520,3602938,15
5520,3796897,23
5520,3833798,7
5520,3890308,4
5523,276067,14
5523,373384,21
5523,458813,15
5523,498591,17
5523,562270,3
5523,601028,54
5523,659533,8
5523,775428,10
5523,820992,25
5523,860489,13
5523,908557,27
5523,1189897,44
5523,1370783,2
5523,1422549,37
5523,1460943,24
5523,1681771,29
5523,1704277,26
5523,1771986,23
5523,1928085,31
5523,1987154,28
5523,2064922,32
5523,2128951,19
5523,2149925,22
5523,2223393,16
5523,2245432,46
5523,2277310,48
5523,2281068,41
5523,2423136,6
5523,2524433,40
5523,2591031,50
5523,2599793,34
5523,2606632,49
5523,2626615,35
5523,2642533,39
5523,2661926,4
5523,2677821,38
5523,2858739,43
5523,2897174,36
5523,2934777,18
5523,2968612,47
5523,2978347,45
5523,3085308,30
5523,3233986,20
5523,3308635,33
5523,3317661,9
5523,3413968,12
5523,3549298,51
5523,3554679,5
5523,3585577,11
5523,3683698,53
5523,3730323,7
5523,3922726,1
5523,3924494,52
5525,60499,40
5525,60505,7
5525,95008,49
5525,257980,47
5525,282744,35
5525,412312,42
5525,576920,9
5525,644464,31
5525,912726,41
5525,951774,30
5525,1014047,1
5525,1104968,5
5525,1173328,37
5525,1196956,2
5525,1398272,34
5525,1617522,19
5525,1640693,10
5525,1748373,18
5525,1941371,17
5525,2148006,15
5525,2166722,27
5525,2205189,52
5525,2329973,8
5525,2402717,51
5525,2472957,50
5525,2614990,32
5525,2637107,45
5525,2651452,4
5525,2724036,14
5525,2838732,22
5525,2898895,16
5525,3040919,38
5525,3077781,39
5525,3157534,13
5525,3195722,46
5525,3195835,36
5525,3203968,4
5525,3323321,20
5525,3359199,44
5525,3371376,11
5525,3395189,24
5525,3395218,25
5525,3395252,6
5525,3425434,23
5525,3430793,48
5525,3435869,43
5525,3492705,26
5525,3609754,13
5525,3668373,29
5525,3747347,28
5525,3747667,21
5525,3921452,12
5526,116566,9
5526,155836,12
5526,164649,1
5526,476832,2
5526,680279,15
5526,783922,21
5526,1259664,18
5526,1421849,20
5526,1488898,8
5526,1712951,13
5526,2119945,3
5526,2277719,11
5526,2508734,16
5526,2523334,22
5526,2745248,7
5526,2751418,4
5526,3078330,14
5526,3164122,6
5526,3543843,17
5526,3620776,5
5526,3805632,19
5527,55026,15
5527,271444,3
5527,439903,5
5527,586515,10
5527,588356,17
5527,651789,2
5527,863988,11
5527,1098256,4
5527,1918533,19
5527,2209393,14
5527,2693289,13
5527,2737304,8
5527,2781327,12
5527,2929376,18
5527,3062077,16
5527,3692092,7
5527,3707212,1
5527,3820374,9
5528,131551,35
5528,350947,28
5528,422075,18
5528,425821,26
5528,429578,7
5528,440743,19
5528,463110,12
5528,507831,37
5528,625856,50
5528,688803,10
5528,759807,6
5528,770514,8
5528,901175,1
5528,983050,15
5528,1001713,2
5528,1120228,25
5528,1262012,17
5528,1363523,38
5528,1523411,5
5528,1739235,47
5528,1773837,43
5528,1779350,36
5528,1892183,31
5528,2118770,49
5528,2133041,44
5528,2408333,27
5528,2452961,39
5528,2589720,21
5528,2937730,42
5528,2991997,20
5528,2996250,48
5528,3070408,32
5528,3096818,33
5528,3102041,40
5528,3121684,13
5528,3140788,22
5528,3144751,24
5528,3245195,41
5528,3250953,4
5528,3380117,46
5528,3389582,14
5528,3414395,11
5528,3419226,45
5528,3462887,29
5528,3466215,23
5528,3559810,16
5528,3655698,30
5528,3670798,3
5528,3723008,34
5528,3826375,9
5530,56338,9
5530,82044,7
5530,127992,11
5530,185331,12
5530,186253,13
5530,213826,14
5530,217735,15
5530,317479,16
5530,430349,18
5530,457409,19
5530,682075,21
5530,691697,3
5530,770138,22
5530,807449,23
5530,871597,2
5530,950458,24
5530,996912,25
5530,1083857,26
5530,1478713,28
5530,1642031,31
5530,1704808,32
5530,1789150,33
5530,1981243,34
5530,2055157,1
5530,2167004,35
5530,2168242,8
5530,2227529,36
5530,2396970,38
5530,2433011,4
5530,2454471,39
5530,2611364,10
5530,2775425,17
5530,3191581,27
5530,3403667,29
5530,3434668,30
5530,3595966,5
5530,3813265,6
5530,3842638,37
5530,3904937,40
5531,198851,19
5531,239642,14
5531,277511,7
5531,521100,32
5531,549132,17
5531,642114,41
5531,665842,17
5531,804171,33
5531,994757,12
5531,1012077,39
5531,1064823,37
5531,1067560,38
5531,1137247,35
5531,1568584,8
5531,1585279,31
5531,1604242,3
5531,1623796,24
5531,1641198,21
5531,1661718,16
5531,1693703,36
5531,1694965,5
5531,1706377,44
5531,1722048,26
5531,1900518,1
5531,2060969,12
5531,2068023,30
5531,2096193,27
5531,2123958,6
5531,2242172,43
5531,2309372,45
5531,2323995,15
5531,2343374,40
5531,2343864,42
5531,2540281,10
5531,2629732,9
5531,2641842,34
5531,2696070,4
5531,2710169,21
5531,2972058,20
5531,2976951,29
5531,3098886,2
5531,3210731,25
5531,3331759,28
5531,3657603,23
5531,3765720,22
5532,62133,5
5532,651888,31
5532,758852,12
5532,803968,13
5532,871758,33
5532,941483,14
5532,999756,3
5532,1035140,34
5532,1086966,35
5532,1138812,17
5532,1273957,18
5532,1325951,36
5532,1339785,19
5532,1543298,37
5532,1636274,2
5532,1821163,8
5532,1893821,23
5532,1930795,24
5532,2145359,9
5532,2297418,40
5532,2311815,27
5532,2327474,28
5532,2392271,1
5532,2403072,41
5532,2408142,42
5532,2431186,43
5532,2559181,30
5532,2680812,6
5532,2684274,44
5532,2712729,10
5532,2817428,11
5532,2966154,32
5532,3113508,15
5532,3160709,16
5532,3294288,20
5532,3353598,21
5532,3487308,38
5532,3584456,39
5532,3610792,22
5532,3718767,25
5532,3776955,26
5532,3871823,4
5532,3871825,7
5532,3901945,29
5533,6763,19
5533,64691,39
5533,154641,53
5533,193848,27
5533,286477,43
5533,288287,50
5533,297495,49
5533,375387,21
5533,497489,55
5533,497966,17
5533,498591,30
5533,602928,24
5533,605274,15
5533,621487,23
5533,684933,25
5533,686036,10
5533,713208,3
5533,884472,31
5533,958795,8
5533,1002089,7
5533,1014988,1
5533,1121391,11
5533,1167048,4
5533,1321712,9
5533,1342094,34
5533,1372405,37
5533,1454861,22
5533,1593363,47
5533,1654614,44
5533,1670760,2
5533,1733215,57
5533,1769691,33
5533,1905737,45
5533,1972416,41
5533,1975826,14
5533,1984667,42
5533,2041365,12
5533,2115325,40
5533,2378120,28
5533,2452595,13
5533,2851179,20
5533,2865633,38
5533,3039281,32
5533,3082909,48
5533,3138987,46
5533,3323108,29
5533,3377007,18
5533,3466110,56
5533,3520177,6
